X,Y,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band,Latitude,Longitude,ObjectId
-77.62262971,43.17838449,75febc288f82e5f99da8c37c2183a937,03-372856,137 Ave B,2003/11/17 05:00:00+00,11,2003,Shooting,Yes,M,WHITE,HISPANIC,18,15-24,43.17838449,-77.62262971,4130
-77.56894746,43.16880974,266f79ccc6b2b8fa62c05181da8832ef,01-288401,27 Alexis St,2001/08/18 04:00:00+00,8,2001,Shooting,No,M,BLACK,NON-HISPANIC,25,25-44,43.16880974,-77.56894746,4131
-77.6064538,43.1818149,a07247dc32bbb896b2a0dc241fe4d8c3,02-151534,54 Joseph Pl,2002/05/10 04:00:00+00,5,2002,Shooting,No,M,BLACK,NON HISPANIC,34,25-44,43.1818149,-77.6064538,4132
-77.63358858,43.14986738,024fd4e76bd70bebdb506d9874f3a265,00-374040,11 Lamberton Pk,2000/10/27 04:00:00+00,10,2000,Shooting,No,M,BLACK,NON-HISPANIC,33,25-44,43.14986738,-77.63358858,4133
-77.62262971,43.17838449,8f358ed7445d7f21ef5807de7bf147df,03-372856,137 Ave B,2003/11/17 05:00:00+00,11,2003,Shooting,Yes,M,WHITE,HISPANIC,18,15-24,43.17838449,-77.62262971,4134
-77.64829095,43.14556646,c6773878ec144a88ce8cf8f6ede64141,01-282700,35 Post Av,2001/08/14 04:00:00+00,8,2001,Homicide,Yes,M,BLACK,NON-HISPANIC,18,15-24,43.14556646,-77.64829095,4135
-77.63262548,43.14265058,3fa357b8ffc6430f7d87dad21acb5e50,02-145168,302 Epworth St,2002/05/05 04:00:00+00,5,2002,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.14265058,-77.63262548,4136
-77.63708672,43.17377623,eb3a7d1ebb176000e0f93fc926773218,00-368381,278 Emerson St,2000/10/23 04:00:00+00,10,2000,Shooting,No,M,BLACK,NON-HISPANIC,24,15-24,43.17377623,-77.63708672,4137
-77.6030057,43.18379419,e5e9bf5f36a6d00bce9fc0acccafbbe3,03-372926,273 Weaver St,2003/11/17 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.18379419,-77.6030057,4138
-77.64829095,43.14556646,a4b2441c501c91cf9bffe59a89e2ad0c,01-282937,35 Post Av,2001/08/14 04:00:00+00,8,2001,Shooting,Yes,M,BLACK,NON-HISPANIC,33,25-44,43.14556646,-77.64829095,4139
-77.62094306,43.1795475,d3f2c0278e5a276d230facb2584eb25b,02-124663,144 Ave C,2002/04/18 04:00:00+00,4,2002,Shooting,No,M,WHITE,HISPANIC,29,25-44,43.1795475,-77.62094306,4140
-77.60643929,43.1480059,2ff7d74029542fda5c643640349797a5,00-365625,407 South Av,2000/10/20 04:00:00+00,10,2000,Shooting,No,M,BLACK,NON-HISPANIC,31,25-44,43.1480059,-77.60643929,4141
-77.62281774,43.14566826,8a4ea78d43bbea99f90c6d7bc92cdfb8,03-372023,42 Seward St,2003/11/16 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.14566826,-77.62281774,4142
-77.6329654,43.17516652,6680a56d32d35869cdbee037dec00424,03-366971,144 Ravine Av,2003/11/11 05:00:00+00,11,2003,Homicide,No,M,BLACK,NON HISPANIC,40,25-44,43.17516652,-77.6329654,4143
-77.62916251,43.15937023,9b68372be08476f01e7e2253b34c723a,03-363869,73 Grape St,2003/11/08 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.15937023,-77.62916251,4144
-77.6202266,43.17968131,0362afc1072b839890d03d8557b6c494,03-363907,317 Conkey Av,2003/11/08 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.17968131,-77.6202266,4145
-77.59474202,43.14524886,b2bbf0967f77a6d248fb33f6fc6f5144,03-361566,74 Woodlawn St,2003/11/06 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.14524886,-77.59474202,4146
-77.64250025,43.16730046,9d11e5311def814865f8325fbee37779,03-358254,371 Murray St,2003/11/03 05:00:00+00,11,2003,Shooting,No,M,WHITE,HISPANIC,33,25-44,43.16730046,-77.64250025,4147
-77.59061732,43.1757512,79bd677e2df52e41206a58996e6034af,03-357231,540 Portland Av,2003/11/02 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.1757512,-77.59061732,4148
-77.60070166,43.18169483,8aba8e8deb58237cc170d873d14f1ece,03-357284,88 Dayton St,2003/11/02 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.18169483,-77.60070166,4149
-77.61351418,43.17571249,f0f00588257def6212e01faf0f823d5f,03-356562,927 N Clinton Av,2003/11/01 05:00:00+00,11,2003,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.17571249,-77.61351418,4150
-77.57689023,43.1611204,99b93381d0cbde9ccb833cc4c93f60a3,03-354607,1311 E Main St,2003/10/30 05:00:00+00,10,2003,Homicide,No,M,WHITE,NON HISPANIC,32,25-44,43.1611204,-77.57689023,4151
-77.59895156,43.18071181,33a02b1f1270fe8cbfc397658142b69e,03-353552,862 Hudson Av,2003/10/29 05:00:00+00,10,2003,Homicide,Yes,M,WHITE,NON HISPANIC,30,25-44,43.18071181,-77.59895156,4152
-77.59895156,43.18071181,83391fec7a36bdcc3952bc923c4a3f02,03-353560,862 Hudson Av,2003/10/29 05:00:00+00,10,2003,Shooting,Yes,M,BLACK,NON HISPANIC,31,25-44,43.18071181,-77.59895156,4153
-77.6247776,43.15303328,f43d4d37340d458effe863ddfb5d4a2c,03-353577,452 W Main St,2003/10/29 05:00:00+00,10,2003,Homicide,No,M,BLACK,NON HISPANIC,29,25-44,43.15303328,-77.6247776,4154
-77.62912665,43.14463549,c3071da4ec351b8339adcb90aa51fe86,03-352374,515 Jefferson Av,2003/10/28 05:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.14463549,-77.62912665,4155
-77.59862176,43.17493008,ff03720948f746a57d1d22d087706d02,03-350571,584 Hudson Av,2003/10/27 05:00:00+00,10,2003,Shooting,Yes,F,BLACK,NON HISPANIC,38,25-44,43.17493008,-77.59862176,4156
-77.59862176,43.17493008,5deb891c0cdf387a36acb0bb0efb9781,03-350571,584 Hudson Av,2003/10/27 05:00:00+00,10,2003,Shooting,Yes,F,BLACK,NON HISPANIC,22,15-24,43.17493008,-77.59862176,4157
-77.62883638,43.14390576,585ee66dad8f99f44b4352e69bd52df3,03-351403,554 Jefferson Av,2003/10/27 05:00:00+00,10,2003,Shooting,No,M,WHITE,NON HISPANIC,35,25-44,43.14390576,-77.62883638,4158
-77.62881845,43.14365514,88d9499917651b8daa8ed530c7ce021d,03-348717,560 Jefferson Av,2003/10/25 04:00:00+00,10,2003,Shooting,Yes,M,BLACK,NON HISPANIC,20,15-24,43.14365514,-77.62881845,4159
-77.62881845,43.14365514,1033b6ddeb74d9aafbe83033ce256f6f,03-348717,560 Jefferson Av,2003/10/25 04:00:00+00,10,2003,Shooting,Yes,M,BLACK,NON HISPANIC,21,15-24,43.14365514,-77.62881845,4160
-77.62881845,43.14365514,35245dc8ec8b5b676cddf2dd9f0bc400,03-348717,560 Jefferson Av,2003/10/25 04:00:00+00,10,2003,Shooting,Yes,M,BLACK,NON HISPANIC,20,15-24,43.14365514,-77.62881845,4161
-77.63095652,43.13775801,67a6e078ac6e61e17b5db681e733811e,03-347481,297 Magnolia St,2003/10/23 04:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.13775801,-77.63095652,4162
-77.60810726,43.17744558,0c3006340726c6167457e088cc2bb282,03-342826,709 Joseph Av,2003/10/19 04:00:00+00,10,2003,Shooting,No,F,BLACK,NON HISPANIC,44,25-44,43.17744558,-77.60810726,4163
-77.57559482,43.16214186,4e3d98b9edf0bd604c05718626d8d352,03-341653,45 Chamberlain St,2003/10/18 04:00:00+00,10,2003,Shooting,No,F,BLACK,NON HISPANIC,19,15-24,43.16214186,-77.57559482,4164
-77.57792729,43.17093093,477f09c363870b05c41cab8e8d87a230,03-341699,587 Bay St,2003/10/18 04:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.17093093,-77.57792729,4165
-77.58107854,43.16651132,ea33caa1cc07dd2e4db425ad17ae0681,03-338154,680 N Goodman St,2003/10/14 04:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.16651132,-77.58107854,4166
-77.62983433,43.15375744,e38dba6e3fc27afd3eea48609406720d,03-335294,7 Terry St,2003/10/12 04:00:00+00,10,2003,Shooting,No,F,BLACK,NON HISPANIC,45,45-Older,43.15375744,-77.62983433,4167
-77.59269867,43.1638506,7550ff68914bde38b61ea8a2722fd6ab,03-334193,199 Lewis St,2003/10/10 04:00:00+00,10,2003,Shooting,No,F,BLACK,NON HISPANIC,46,45-Older,43.1638506,-77.59269867,4168
-77.58796962,43.16917592,a0bdeb7dc19639434a7cbe453fb27815,03-332707,128 1St St,2003/10/09 04:00:00+00,10,2003,Shooting,No,M,WHITE,HISPANIC,39,25-44,43.16917592,-77.58796962,4169
-77.61042557,43.17609397,28e6fcb6301b42a3a69f21fa1b48d99a,03-332791,2 De Jonge St,2003/10/09 04:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.17609397,-77.61042557,4170
-77.62018605,43.1748157,e888263333768823933868adea300196,03-331103,146 Clifford Av,2003/10/08 04:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.1748157,-77.62018605,4171
-77.63826268,43.16384365,3bc4fbb833ce4c405590a56bb121b556,03-331578,20 La Salle St,2003/10/08 04:00:00+00,10,2003,Shooting,Yes,M,BLACK,NON HISPANIC,23,15-24,43.16384365,-77.63826268,4172
-77.63826268,43.16384365,c2051352ab3d3567790ce9400049bbe6,03-331578,20 La Salle St,2003/10/08 04:00:00+00,10,2003,Shooting,Yes,M,BLACK,NON HISPANIC,18,15-24,43.16384365,-77.63826268,4173
-77.58015427,43.1670157,23e27de491c266c1aaecb4f0b8c38949,03-329434,21 Diringer Pl,2003/10/06 04:00:00+00,10,2003,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.1670157,-77.58015427,4174
-77.64148532,43.14045825,4e6dcfd5e473609d01f50f3c75fa766b,03-328421,110 Trafalgar St,2003/10/05 04:00:00+00,10,2003,Homicide,No,M,BLACK,NON HISPANIC,29,25-44,43.14045825,-77.64148532,4175
-77.60176632,43.17462749,4378db5018393caae8092da31851a625,03-327305,21 Barons St,2003/10/04 04:00:00+00,10,2003,Shooting,No,F,BLACK,NON HISPANIC,14,14-May,43.17462749,-77.60176632,4176
-77.55791882,43.14233467,857776218be54d7225f80556989c44cc,03-327855,139 Winton Rd South,2003/10/04 04:00:00+00,10,2003,Homicide,No,M,BLACK,NON HISPANIC,31,25-44,43.14233467,-77.55791882,4177
-77.63332375,43.13346207,03c0dd851bef288d920901c3dad30c9a,03-322267,108 Barton St,2003/09/30 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,38,25-44,43.13346207,-77.63332375,4178
-77.60793397,43.18295696,c49bd08435c53b7e77cfe505a8d03236,03-320233,3 Weyl St,2003/09/28 04:00:00+00,9,2003,Shooting,No,M,WHITE,NON HISPANIC,20,15-24,43.18295696,-77.60793397,4179
-77.6140298,43.18622724,30fa46210015b4141f8dd7996a88c5b6,03-320534,1441 N Clinton Av,2003/09/28 04:00:00+00,9,2003,Shooting,No,M,WHITE,NON HISPANIC,39,25-44,43.18622724,-77.6140298,4180
-77.65396598,43.16448094,3535cdb7a798874b3bc7f2a103bacebc,03-316758,1105 Lyell Av,2003/09/25 04:00:00+00,9,2003,Shooting,No,M,WHITE,NON HISPANIC,38,25-44,43.16448094,-77.65396598,4181
-77.60639264,43.13760784,3f7962f50764c005b860738881a05625,03-319463,900 South Av,2003/09/25 04:00:00+00,9,2003,Shooting,No,F,BLACK,NON HISPANIC,22,15-24,43.13760784,-77.60639264,4182
-77.60801558,43.18353502,c22a75aeff2eb98ba734a28e673e64af,03-316564,1002 Joseph Av,2003/09/24 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,16,15-24,43.18353502,-77.60801558,4183
-77.65396598,43.16448094,af7ec0c11ebd1487d07124587b1c8f9f,03-316758,1105 Lyell Av,2003/09/24 04:00:00+00,9,2003,Shooting,No,M,WHITE,NON HISPANIC,59,45-Older,43.16448094,-77.65396598,4184
-77.58365042,43.16438212,d83a8c4ff01e2396dc34a93dc8210125,03-315053,126 Garson Av,2003/09/23 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.16438212,-77.58365042,4185
-77.63393001,43.14215456,3c762b446c98e20dd49716f33d11bd03,03-315404,35 Arnett Bl,2003/09/23 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.14215456,-77.63393001,4186
-77.59844606,43.16780348,f22656bc15b3ff0a81f18fde91c26207,03-313739,51 Portland Av,2003/09/22 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,39,25-44,43.16780348,-77.59844606,4187
-77.61616018,43.1745887,f78f9317e9a6f919c44c06db45b1a628,03-312389,287 Clifford Av,2003/09/21 04:00:00+00,9,2003,Shooting,No,M,WHITE,HISPANIC,19,15-24,43.1745887,-77.61616018,4188
-77.64631687,43.16544512,be545cc06fbfe9798046334dbb4d353c,03-312393,55 Lois St,2003/09/21 04:00:00+00,9,2003,Homicide,No,M,WHITE,HISPANIC,27,25-44,43.16544512,-77.64631687,4189
-77.59852415,43.17381023,de7d16780dc89b1241e0923e5b9faa95,03-312782,28 Mark St,2003/09/21 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.17381023,-77.59852415,4190
-77.59844606,43.16780348,a5e5d7b5c5db0db35761a0dd5eea614a,03-313739,51 Portland Av,2003/09/21 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,34,25-44,43.16780348,-77.59844606,4191
-77.614045,43.18429639,530e8bc918ec9bf23f34107350e01384,03-309651,1343 N Clinton Av,2003/09/18 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.18429639,-77.614045,4192
-77.61749996,43.17306466,2e54ed25541cb6a5ef37b64e12497ddf,03-307530,67 Scrantom St,2003/09/17 04:00:00+00,9,2003,Homicide,No,M,BLACK,NON HISPANIC,25,25-44,43.17306466,-77.61749996,4193
-77.62627257,43.14629269,6cd88f4908c79bf63a6c292ddf1c6f0d,03-307572,161 Reynolds St,2003/09/17 04:00:00+00,9,2003,Homicide,No,M,BLACK,NON HISPANIC,31,25-44,43.14629269,-77.62627257,4194
-77.6272023,43.15802851,27252876b6135d49cf38c8359d2e3f61,03-307418,50 Romeyn St,2003/09/16 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.15802851,-77.6272023,4195
-77.62780342,43.16887496,326f98f47939482116400972698aedf5,03-301620,9 Lorimer St,2003/09/12 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.16887496,-77.62780342,4196
-77.63580947,43.13582308,95d74b4a050dee0f8c49da24e3026b0e,03-302546,726 Genesee St,2003/09/12 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,61,45-Older,43.13582308,-77.63580947,4197
-77.5997218,43.17370632,4f21cd665cd6a4e244663bc72b521386,03-299829,519 Hudson Av,2003/09/10 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.17370632,-77.5997218,4198
-77.63876743,43.17377017,294d11facb88a989e1980ec9d95edbc7,03-297777,336 Emerson St,2003/09/09 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.17377017,-77.63876743,4199
-77.63098844,43.16016091,b39a396816dac9311f71f3c5ecae6f6f,03-296048,75 Walnut St,2003/09/07 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.16016091,-77.63098844,4200
-77.59566376,43.18204237,e955f38693463940a66fda0c50d3a6f2,03-296189,1259 North St,2003/09/07 04:00:00+00,9,2003,Homicide,No,M,BLACK,NON HISPANIC,37,25-44,43.18204237,-77.59566376,4201
-77.61019751,43.16275758,13972f43ebfa02bfbb1dfc03b66d632a,03-294597,320 Central Av,2003/09/06 04:00:00+00,9,2003,Homicide,No,M,BLACK,NON HISPANIC,47,45-Older,43.16275758,-77.61019751,4202
-77.65061713,43.14528963,8ba24c5b7b1369d676b5719b7083386d,03-293021,521 Chili Av,2003/09/04 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,49,45-Older,43.14528963,-77.65061713,4203
-77.63500787,43.1466809,ff0802b7abcb1b221b2b22e1a4c894d8,03-291727,268 Dr Samuel Mccree Way,2003/09/03 04:00:00+00,9,2003,Shooting,No,F,BLACK,NON HISPANIC,61,45-Older,43.1466809,-77.63500787,4204
-77.62450276,43.14797269,ea886c4c937940c0d8f2717a6e386079,03-291735,338 Tremont St,2003/09/03 04:00:00+00,9,2003,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.14797269,-77.62450276,4205
-77.65073169,43.13442783,86442f5d30ca93d45064924dff0acd99,03-287430,526 Thurston Rd,2003/08/31 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.13442783,-77.65073169,4206
-77.63838858,43.1811735,f2144e99067b7d1097884ccdf7eeb74d,03-287764,320 Driving Park Av,2003/08/31 04:00:00+00,8,2003,Shooting,Yes,F,BLACK,NON HISPANIC,13,14-May,43.1811735,-77.63838858,4207
-77.63838858,43.1811735,154b544f6aaca2646115f0a767438d61,03-287764,320 Driving Park Av,2003/08/31 04:00:00+00,8,2003,Shooting,Yes,F,BLACK,NON HISPANIC,27,25-44,43.1811735,-77.63838858,4208
-77.56881706,43.15817666,ad32003f06fe2d6b1e48dff0bad75d9f,03-288309,173 Leighton Av,2003/08/31 04:00:00+00,8,2003,Homicide,No,M,BLACK,NON HISPANIC,28,25-44,43.15817666,-77.56881706,4209
-77.62652941,43.14777712,20400a999f224f50b94801708401024d,03-286104,413 Tremont St,2003/08/29 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.14777712,-77.62652941,4210
-77.62967028,43.17403735,eae83eef506091b1354c859e2bf25a04,03-284552,509 Lake Av,2003/08/28 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.17403735,-77.62967028,4211
-77.62492769,43.18069769,a6940d6cb1ea8742bae1d4f7bf7f87be,03-281109,1350 St Paul St,2003/08/25 04:00:00+00,8,2003,Shooting,Yes,M,BLACK,NON HISPANIC,26,25-44,43.18069769,-77.62492769,4212
-77.62492769,43.18069769,384c3d02ecfa035c836c3204078bd9c1,03-281109,1350 St Paul St,2003/08/25 04:00:00+00,8,2003,Shooting,Yes,M,BLACK,NON HISPANIC,27,25-44,43.18069769,-77.62492769,4213
-77.62492769,43.18069769,6c6d796c0402dc94182bfafb2e3cc706,03-281109,1350 St Paul St,2003/08/25 04:00:00+00,8,2003,Shooting,Yes,M,BLACK,NON HISPANIC,29,25-44,43.18069769,-77.62492769,4214
-77.60961374,43.17486763,889063ef2c03e5d09846a359882b231b,03-279924,521 Clifford Av,2003/08/24 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.17486763,-77.60961374,4215
-77.60492062,43.17766613,3ab4451872783dede3a36ea7eb09b622,03-278232,127 Thomas St,2003/08/22 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,23,15-24,43.17766613,-77.60492062,4216
-77.63624684,43.14320118,7685467d79ef09ea13d6afaa38d56b62,03-276229,351 Genesee St,2003/08/21 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.14320118,-77.63624684,4217
-77.62180637,43.17843821,28f814e83d810b4d35584170f019375d,03-272749,69 Harris St,2003/08/19 04:00:00+00,8,2003,Homicide,No,M,BLACK,NON HISPANIC,31,25-44,43.17843821,-77.62180637,4218
-77.62019367,43.1797771,b303f897b6c7552969f45b6dbde9b88d,03-270260,325 Conkey Av,2003/08/16 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.1797771,-77.62019367,4219
-77.63139091,43.14705703,a5461e4deda24df8fd62afc4f9924130,03-267769,183 Jefferson Av,2003/08/15 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.14705703,-77.63139091,4220
-77.62978282,43.17164593,e226dae8147b02fd8aa30797947112f6,03-267800,27 Phelps Av,2003/08/15 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,40,25-44,43.17164593,-77.62978282,4221
-77.61091247,43.18342632,07682f2ff23bf2bab9db77042210ee37,03-267189,410 Remington St,2003/08/14 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.18342632,-77.61091247,4222
-77.62854017,43.17326987,c1f2f91975c071a9353594807a29725f,03-264963,462 Lake Av,2003/08/12 04:00:00+00,8,2003,Shooting,No,M,WHITE,NON HISPANIC,34,25-44,43.17326987,-77.62854017,4223
-77.59521449,43.17937721,1fb68eb45ba4c1d6e31c77452c7ae0e4,03-263608,125 Herald St,2003/08/11 04:00:00+00,8,2003,Shooting,Yes,M,BLACK,NON HISPANIC,22,15-24,43.17937721,-77.59521449,4224
-77.59521449,43.17937721,fa13a9b713e32697f4df55d4dd9dbe95,03-263608,125 Herald St,2003/08/11 04:00:00+00,8,2003,Shooting,Yes,M,BLACK,NON HISPANIC,19,15-24,43.17937721,-77.59521449,4225
-77.59521449,43.17937721,c274138293f2cda9c14623daaa228692,03-263608,125 Herald St,2003/08/11 04:00:00+00,8,2003,Shooting,Yes,M,BLACK,NON HISPANIC,20,15-24,43.17937721,-77.59521449,4226
-77.62240188,43.16497409,13cc5cd4af0a0a9b90e49ed495d7038f,03-260344,220 Smith St,2003/08/09 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.16497409,-77.62240188,4227
-77.63012724,43.13973775,7497042b799f6cb88200f205c57e9b73,03-260988,389 Flint St,2003/08/09 04:00:00+00,8,2003,Shooting,No,F,BLACK,NON HISPANIC,18,15-24,43.13973775,-77.63012724,4228
-77.63338261,43.13609611,1c04c82a3c211e7dcb45401951974e5e,03-258656,406 Cottage St,2003/08/07 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.13609611,-77.63338261,4229
-77.58878886,43.17613137,0616ffe68bac5a2607e9d3e027572231,03-256838,74 Aebersold St,2003/08/06 04:00:00+00,8,2003,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.17613137,-77.58878886,4230
-77.62162648,43.18118544,4fc017c0e38c3bdff95fb881743429d9,03-257219,225 Ave E,2003/08/06 04:00:00+00,8,2003,Shooting,No,M,WHITE,HISPANIC,29,25-44,43.18118544,-77.62162648,4231
-77.60764623,43.17987771,2ed8a8e239255e72485e5b96abece4ae,03-247746,826 Joseph Av,2003/07/30 04:00:00+00,7,2003,Homicide,No,M,BLACK,NON HISPANIC,22,15-24,43.17987771,-77.60764623,4232
-77.59684194,43.17541549,f97b89c30d30054988d3cc75d4326e80,03-246140,974 Clifford Av,2003/07/29 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.17541549,-77.59684194,4233
-77.62867013,43.16041316,ef2bc6d8f9134cc9fa1f59a2ad532ab2,03-246316,535 Smith St,2003/07/29 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.16041316,-77.62867013,4234
-77.627378,43.16416457,91c58c84022d5969a643ebfb90d9f91e,03-245613,439 Verona St,2003/07/28 04:00:00+00,7,2003,Homicide,No,M,BLACK,NON HISPANIC,19,15-24,43.16416457,-77.627378,4235
-77.63779688,43.17628149,acb1372ecd1b5d6f48ed8483998ed4f6,03-242151,104 Glendale Pk,2003/07/26 04:00:00+00,7,2003,Shooting,No,F,BLACK,NON HISPANIC,27,25-44,43.17628149,-77.63779688,4236
-77.63014472,43.1803179,f7cb45c25c01f43adf14e97f3d9495db,03-242572,25 Driving Park Av,2003/07/26 04:00:00+00,7,2003,Shooting,Yes,F,BLACK,NON HISPANIC,24,15-24,43.1803179,-77.63014472,4237
-77.63014472,43.1803179,f3a64f9cf96f6400bd2e929d6f144d55,03-242572,25 Driving Park Av,2003/07/26 04:00:00+00,7,2003,Shooting,Yes,F,BLACK,NON HISPANIC,22,15-24,43.1803179,-77.63014472,4238
-77.64672102,43.14926237,c151acb2506669d754e9c27e9f6271b8,03-242731,33 Thorndale Te,2003/07/26 04:00:00+00,7,2003,Homicide,No,M,BLACK,NON HISPANIC,22,15-24,43.14926237,-77.64672102,4239
-77.6296312,43.14099437,a16b3a1940c2ea998a34056def5e0751,03-242775,298 Hawley St,2003/07/26 04:00:00+00,7,2003,Shooting,No,M,WHITE,NON HISPANIC,23,15-24,43.14099437,-77.6296312,4240
-77.592192,43.18153422,de593cf86014fe2c7b7f46b27e799a74,03-242896,245 Roycroft Dr,2003/07/26 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.18153422,-77.592192,4241
-77.6351728,43.17376569,83a5bf654082fe59378e88d7b4b104f0,03-242915,208 Emerson St,2003/07/26 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.17376569,-77.6351728,4242
-77.60770666,43.18022557,9b232c957d792869c0b99b8fd685a828,03-241825,844 Joseph Av,2003/07/25 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.18022557,-77.60770666,4243
-77.63069039,43.17191191,6043dae7185b5a5729e558c32117c1b0,03-237857,44 Phelps Av,2003/07/22 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,40,25-44,43.17191191,-77.63069039,4244
-77.62905722,43.15232414,84d4b673b7cf2082b8c481fa145f2f60,03-237981,145 Jefferson Av,2003/07/22 04:00:00+00,7,2003,Homicide,No,M,BLACK,NON HISPANIC,20,15-24,43.15232414,-77.62905722,4245
-77.62806708,43.15818303,c1f835c8dd1c01e994325fc6e99156e5,03-238077,71 Orange St,2003/07/22 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.15818303,-77.62806708,4246
-77.62972855,43.13975373,e06ce1a16c8a5609b491b42f3125e1ec,03-235780,371 Flint St,2003/07/20 04:00:00+00,7,2003,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.13975373,-77.62972855,4247
-77.60145596,43.16373623,fb5ecb0eaa1980d2e0e4d98c54284eb7,03-233649,328 North St,2003/07/19 04:00:00+00,7,2003,Homicide,No,M,BLACK,NON HISPANIC,23,15-24,43.16373623,-77.60145596,4248
-77.60378635,43.17205891,aef4cda78fa4052cdaabea8d0210772b,02-124812,9 Henry St,2002/04/18 04:00:00+00,4,2002,Shooting,No,M,BLACK,NON HISPANIC,38,25-44,43.17205891,-77.60378635,4249
-77.61357443,43.17113515,3aaadc06c9feb8f1c8af652d063326a3,02-120539,58 Oakman St,2002/04/16 04:00:00+00,4,2002,Shooting,No,M,WHITE,HISPANIC,20,15-24,43.17113515,-77.61357443,4250
-77.64310588,43.16715972,d6f3857860768c54ff7d96c28866053b,02-118165,40 Austin St,2002/04/14 04:00:00+00,4,2002,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.16715972,-77.64310588,4251
